clave,var1(t-12),var2(t-12),var3(t-12),var4(t-12),var5(t-12),var6(t-12),var7(t-12),var8(t-12),var9(t-12),obj
1/1/2018 13:00,1510,1178,555,29.98685661204493,0,8.760816565244282,35.59878834265991,workday,0,324
1/1/2018 14:00,1150,715,421,27.446942795315262,0,7.944143907134151,30.36146579050095,workday,0,228
1/1/2018 15:00,1302,873,395,30.59075415240277,0,6.835201778596048,42.608142858875624,workday,0,257
1/1/2018 16:00,2145,1290,803,34.0921194256321,0,5.256010229713702,42.63742173861879,workday,0,423
1/1/2018 17:00,2098,1205,699,27.063386501106656,0,8.555905972537758,42.84292340579855,workday,0,400
1/1/2018 18:00,2298,1211,839,27.063452172203277,0,6.243562592960057,53.39987769532176,workday,0,434
1/1/2018 19:00,1491,676,613,34.316851262029566,0,10.424072918721906,56.00954226188671,workday,0,278
1/1/2018 20:00,1419,740,672,31.069738916611634,0,9.058982389197057,50.257714851256964,workday,0,283
1/1/2018 21:00,1396,893,491,26.12210245626019,0,12.116721558276272,49.69795757227746,workday,0,278
1/1/2018 22:00,1760,1107,515,30.17024017434386,0,9.446148546474264,44.36064149422494,workday,0,338
1/1/2018 23:00,1417,980,441,26.14632922875015,0,7.5466844054807005,46.41266761774241,workday,0,283
2/1/2018 00:00,1461,742,679,26.137080985718974,0,5.239984795263101,48.4365956017032,workday,0,288
2/1/2018 01:00,1671,1107,440,28.96784908626414,0,10.613087727483514,46.120483855066404,workday,0,321
2/1/2018 02:00,1627,903,520,20.346879021368807,0,6.40210347892922,49.74039174843104,workday,0,305
2/1/2018 03:00,1813,703,429,21.10032866994787,0,8.183710954620476,45.366383872483595,workday,0,294
2/1/2018 04:00,1266,623,290,25.75084988303611,0,12.348176493109827,41.03820368974818,workday,0,217
2/1/2018 05:00,1357,951,467,23.948675518662306,0,10.221966698097454,47.091800602542925,workday,0,277
2/1/2018 06:00,1195,1022,376,29.256989330381096,0,9.779730909069881,43.111972407349185,workday,0,259
2/1/2018 07:00,2037,1271,1031,24.367903697915157,0,10.888644886240218,56.618497630368395,workday,0,433
2/1/2018 08:00,2449,1690,996,22.350785194658833,0,10.814099637811056,41.58088300034214,workday,0,513
2/1/2018 09:00,2016,1509,952,33.862595075686215,0,12.16189286390834,67.87767439951068,workday,0,447
2/1/2018 10:00,2231,1306,925,27.096894798053857,0,7.795641299062263,58.117417108045494,workday,0,446
2/1/2018 11:00,1100,883,565,28.270112818751695,0,8.24663169313847,35.93916269449209,workday,0,254
2/1/2018 12:00,1622,961,618,22.301007255146175,0,7.1552307418766254,55.01328659307542,workday,0,320
2/1/2018 13:00,1148,1093,438,25.82246910189927,0,8.934604727232053,43.99613774665772,workday,0,267
2/1/2018 14:00,1129,1001,552,28.443690358839465,0,8.73553454165961,49.524363333249006,workday,0,268
2/1/2018 15:00,973,971,518,23.39602569031079,0,5.490095525328853,57.61346875658453,workday,0,246
2/1/2018 16:00,2208,1248,900,29.502792073382686,0,7.692198485810907,38.79989722801463,workday,0,435
2/1/2018 17:00,2595,1417,645,25.59744524032478,0,11.878233068397932,41.29285383609532,workday,0,465
2/1/2018 18:00,1894,1196,866,26.833225000826893,0,9.48841718977417,51.02739677907409,workday,0,395
2/1/2018 19:00,1319,933,430,25.593173551082412,0,10.430797236173426,42.06584365355296,workday,0,268
2/1/2018 20:00,1750,666,467,35.40911273803575,0,8.758910664298638,27.201218357125892,workday,0,288
2/1/2018 21:00,1340,942,526,27.946011101048263,0,5.225812951604317,52.7095871934384,workday,0,280
2/1/2018 22:00,1770,1034,420,23.769156284176397,0,8.742728156340922,47.955250765430165,workday,0,322
2/1/2018 23:00,1410,838,435,31.290179648412757,0,11.083393115041957,44.81332402465755,workday,0,268
3/1/2018 00:00,1014,837,577,23.11662540011591,0,6.628632417512181,46.00111131733301,workday,0,242
3/1/2018 01:00,1448,890,633,28.835454380019023,0,10.494077853487275,62.9065024722813,workday,0,297
3/1/2018 02:00,1181,720,447,20.161319504480897,0,5.596336661414647,53.10130800145514,workday,0,234
3/1/2018 03:00,1669,974,516,22.687255804406277,0,9.04038247646466,38.112282430974375,workday,0,315
3/1/2018 04:00,1757,700,447,28.787444943476494,0,10.089036900293259,45.984548755430865,workday,0,290
3/1/2018 05:00,1490,809,574,30.953866319981643,0,8.375774951461215,54.48773046616251,workday,0,287
3/1/2018 06:00,1832,826,530,28.68547312475988,0,13.9449430809067,54.319105713691954,workday,0,318
