clave,var1(t-24),var2(t-24),var3(t-24),var4(t-24),var5(t-24),var6(t-24),var7(t-24),var8(t-24),var9(t-24),obj
2/1/2018 01:00,1440,1032,582,29.98685661204493,0,10.596902843718908,49.59030577193748,workday,0,305
2/1/2018 02:00,1155,930,476,27.446942795315262,0,9.673749380745548,39.677184612755845,workday,0,256
2/1/2018 03:00,1794,727,604,30.59075415240277,0,7.253486646294924,53.21010910504141,workday,0,312
2/1/2018 04:00,1009,997,602,34.0921194256321,0,9.846206103678343,44.608305447194006,workday,0,260
2/1/2018 05:00,1274,1029,512,27.063386501106656,0,7.095814195244983,43.722665469192656,workday,0,281
2/1/2018 06:00,953,944,444,27.063452172203277,0,8.376493321931317,49.79043582145831,workday,0,234
2/1/2018 07:00,2832,1756,868,34.316851262029566,0,6.92750269036355,45.15246211306673,workday,0,545
2/1/2018 08:00,2327,1556,983,31.069738916611634,0,7.778224415858266,35.11104624622191,workday,0,486
2/1/2018 09:00,2447,1628,999,26.12210245626019,0,9.180957694709031,40.833271309854624,workday,0,507
2/1/2018 10:00,2881,1617,737,30.17024017434386,0,8.085018791009357,31.982803160267892,workday,0,523
2/1/2018 11:00,1426,868,533,26.14632922875015,0,7.233675179951042,38.085308970958735,workday,0,282
2/1/2018 12:00,856,780,506,26.137080985718974,0,11.27559494316416,27.889532922518207,workday,0,214
2/1/2018 13:00,1610,1238,590,28.96784908626414,0,8.760816565244282,63.70572481975073,workday,0,343
2/1/2018 14:00,1250,775,456,20.346879021368807,0,7.944143907134151,44.789438401080524,workday,0,248
2/1/2018 15:00,1402,933,430,21.10032866994787,0,6.835201778596048,49.26447600465411,workday,0,276
2/1/2018 16:00,2245,1350,838,25.75084988303611,0,5.256010229713702,38.318055013748975,workday,0,443
2/1/2018 17:00,2198,1265,734,23.948675518662306,0,8.555905972537758,49.20520650150762,workday,0,419
2/1/2018 18:00,2398,1271,874,29.256989330381096,0,6.243562592960057,51.19031864991593,workday,0,454
2/1/2018 19:00,2391,1216,928,24.367903697915157,0,10.424072918721906,52.48986511601009,workday,0,453
2/1/2018 20:00,1519,800,707,22.350785194658833,0,9.058982389197057,44.338994340122056,workday,0,302
2/1/2018 21:00,1496,953,526,33.862595075686215,0,12.116721558276272,53.123475160663176,workday,0,297
2/1/2018 22:00,1860,1167,550,27.096894798053857,0,9.446148546474264,40.13877601321417,workday,0,357
2/1/2018 23:00,1517,1040,476,28.270112818751695,0,7.5466844054807005,47.993201620667406,workday,0,303
3/1/2018 00:00,1561,802,714,22.301007255146175,0,5.239984795263101,45.38616591156635,workday,0,307
3/1/2018 01:00,1771,1167,475,25.82246910189927,0,10.613087727483514,35.59878834265991,workday,0,341
3/1/2018 02:00,1727,963,555,28.443690358839465,0,6.40210347892922,30.36146579050095,workday,0,324
3/1/2018 03:00,1913,763,464,23.39602569031079,0,8.183710954620476,42.608142858875624,workday,0,314
3/1/2018 04:00,1366,683,325,29.502792073382686,0,12.348176493109827,42.63742173861879,workday,0,237
3/1/2018 05:00,1457,1011,502,25.59744524032478,0,10.221966698097454,42.84292340579855,workday,0,297
3/1/2018 06:00,1295,1082,411,26.833225000826893,0,9.779730909069881,53.39987769532176,workday,0,278
3/1/2018 07:00,2137,1331,1066,25.593173551082412,0,10.888644886240218,56.00954226188671,workday,0,453
3/1/2018 08:00,2549,1750,1031,35.40911273803575,0,10.814099637811056,50.257714851256964,workday,0,533
