clave,var1(t-48),var2(t-48),var3(t-48),var4(t-48),var5(t-48),var6(t-48),var7(t-48),var8(t-48),var9(t-48),obj
3/1/2018 01:00,1096,753,574,24.98685661204493,0,10.269778412854631,52.11066707768093,workday,0,242
3/1/2018 02:00,881,424,489,22.446942795315262,0,9.566756715835664,81.82341240576771,workday,0,179
3/1/2018 03:00,826,807,504,25.59075415240277,0,9.833036503849158,29.97960416874927,workday,0,213
3/1/2018 04:00,929,590,557,29.092119425632102,0,10.887833591709652,52.85228982920911,workday,0,207
3/1/2018 05:00,792,491,456,22.063386501106656,0,9.855633170939791,70.46657051381544,workday,0,173
3/1/2018 06:00,1063,794,324,22.063452172203277,0,9.83891265392225,59.21935136928347,workday,0,218
3/1/2018 07:00,1990,1253,964,29.316851262029566,0,12.131930136650759,48.017843378114556,workday,0,420
3/1/2018 08:00,1585,1221,951,26.069738916611634,0,7.163191345025469,24.205553623937774,workday,0,375
3/1/2018 09:00,1800,1247,872,21.12210245626019,0,7.496893720810077,72.67164636052787,workday,0,391
3/1/2018 10:00,1800,1262,809,25.17024017434386,0,11.553926719983874,42.90188259114008,workday,0,387
3/1/2018 11:00,816,689,439,21.14632922875015,0,14.831699574167267,35.70522519287749,workday,0,194
3/1/2018 12:00,974,613,404,21.137080985718974,0,11.752990900304104,53.76381588109347,workday,0,199
3/1/2018 13:00,1053,694,441,23.96784908626414,0,13.72841759214545,71.40712717428346,workday,0,218
3/1/2018 14:00,1016,692,404,15.346879021368808,0,9.131256772568545,56.07318758826067,workday,0,211
3/1/2018 15:00,924,667,489,16.10032866994787,0,8.725837643324365,44.53084005549118,workday,0,208
3/1/2018 16:00,1763,1114,802,20.75084988303611,0,10.913066346492103,53.72001309200526,workday,0,367
3/1/2018 17:00,1337,1315,646,18.948675518662306,0,11.907297919654061,51.776898260782126,workday,0,329
3/1/2018 18:00,1417,999,724,24.256989330381096,0,7.37689819743529,42.97825047269556,workday,0,314
3/1/2018 19:00,1368,887,844,19.367903697915157,0,9.573563254340334,51.008869420745036,workday,0,309
3/1/2018 20:00,822,418,427,17.350785194658833,0,9.945965664711894,37.63572095672793,workday,0,166
3/1/2018 21:00,966,470,499,28.862595075686215,0,8.642259568629251,35.165161680088836,workday,0,193
3/1/2018 22:00,947,542,472,22.096894798053857,0,8.875556346908512,58.28818157125305,workday,0,196
3/1/2018 23:00,1143,635,410,23.270112818751695,0,11.686138602118387,44.08320603303012,workday,0,218
4/1/2018 00:00,776,811,433,17.301007255146175,0,10.939368962181646,49.61474870435159,workday,0,202
4/1/2018 01:00,864,718,495,20.82246910189927,0,11.596902843718908,38.421810576442255,workday,0,207
4/1/2018 02:00,693,650,410,23.443690358839465,0,10.673749380745548,41.49549342469529,workday,0,175
4/1/2018 03:00,1076,514,513,18.39602569031079,0,8.253486646294924,42.748161213034535,workday,0,210
4/1/2018 04:00,605,694,511,24.502792073382686,0,10.846206103678343,41.19073223007389,workday,0,181
4/1/2018 05:00,764,716,439,20.59744524032478,0,8.095814195244984,43.852117439361706,workday,0,191
4/1/2018 06:00,571,659,385,21.833225000826893,0,9.376493321931317,52.96154671155816,workday,0,161
4/1/2018 07:00,1939,1391,866,20.593173551082412,0,7.92750269036355,70.84915725818061,workday,0,419
4/1/2018 08:00,1636,1257,958,30.409112738035752,0,8.778224415858265,61.41363707207897,workday,0,385
4/1/2018 09:00,1708,1305,971,22.946011101048263,0,10.180957694709031,44.98141956286741,workday,0,398
4/1/2018 10:00,1968,1298,762,18.769156284176397,0,9.085018791009357,40.511351815411935,workday,0,402
4/1/2018 11:00,855,609,457,26.290179648412757,0,8.233675179951042,23.314888131968445,workday,0,192
4/1/2018 12:00,513,550,435,18.11662540011591,0,12.27559494316416,39.90282794621773,workday,0,149
4/1/2018 13:00,966,855,502,23.835454380019023,0,9.760816565244282,33.52396233488811,workday,0,232
4/1/2018 14:00,750,546,395,15.161319504480897,0,8.944143907134151,50.817748611683875,workday,0,169
4/1/2018 15:00,841,652,374,17.687255804406277,0,7.835201778596048,75.02862010427933,workday,0,186
4/1/2018 16:00,1467,1030,777,23.787444943476494,0,6.256010229713702,44.072167517593996,workday,0,327
4/1/2018 17:00,1438,973,693,25.953866319981643,0,9.555905972537758,28.209068464273194,workday,0,310
4/1/2018 18:00,1558,977,805,23.68547312475988,0,7.243562592960057,47.06007023524039,workday,0,334
4/1/2018 19:00,1554,941,849,22.53740687044704,0,11.424072918721906,43.387718103690815,workday,0,334
4/1/2018 20:00,911,563,596,21.795585217642845,0,10.058982389197057,68.91638017927829,workday,0,207
4/1/2018 21:00,898,665,451,17.08591203853029,0,13.116721558276272,21.728017808075816,workday,0,201
4/1/2018 22:00,1116,808,470,20.120623166421165,0,10.446148546474264,35.12544832393574,workday,0,239
4/1/2018 23:00,910,723,411,21.15744491616085,0,8.5466844054807,61.4149307570861,workday,0,204
5/1/2018 00:00,637,354,451,27.22848890487566,0,6.239984795263101,26.456620898432302,Friday,0,144
5/1/2018 01:00,762,598,260,24.374473158273844,0,11.613087727483514,58.606823322382766,Friday,0,162
5/1/2018 02:00,736,462,324,15.947839378549064,0,7.40210347892922,40.019721148917206,Friday,0,152
5/1/2018 03:00,848,328,251,24.296335877579182,0,9.183710954620476,65.39395457195265,Friday,0,142
5/1/2018 04:00,519,275,140,21.459670878334734,0,13.348176493109827,49.26557271348876,Friday,0,93
5/1/2018 05:00,574,494,282,20.292311998776164,0,11.221966698097454,47.604997754736225,Friday,0,135
5/1/2018 06:00,477,541,209,25.44670515536347,0,10.779730909069881,58.98206716523433,Friday,0,122
5/1/2018 07:00,322,267,425,27.123998089983804,0,11.888644886240218,50.28586646200012,Friday,0,101
5/1/2018 08:00,569,547,397,26.725120476464795,0,11.814099637811056,31.458211711666078,Friday,0,151
5/1/2018 09:00,310,426,361,19.643129907109447,0,13.16189286390834,42.187383705977425,Friday,0,109
5/1/2018 10:00,438,291,340,21.76315049659514,0,8.795641299062263,25.592755925502296,Friday,0,106
5/1/2018 11:00,420,448,360,24.325053725614257,0,9.24663169313847,37.034954320547634,Friday,0,122
5/1/2018 12:00,733,500,402,26.902180508489437,0,8.155230741876625,17.91787422972164,Friday,0,163
5/1/2018 13:00,448,588,258,21.08330304861884,0,9.934604727232053,85.0732340370326,Friday,0,129
5/1/2018 14:00,437,527,349,22.25736409334473,0,9.73553454165961,49.60519700202598,Friday,0,131
5/1/2018 15:00,344,507,322,18.574660103975887,0,6.490095525328853,57.995892508726456,Friday,0,117
5/1/2018 16:00,604,372,404,18.215173503677317,0,8.692198485810907,37.47135315077933,Friday,0,138
5/1/2018 17:00,837,484,200,26.250103289576792,0,12.878233068397932,57.88476219032678,Friday,0,152
5/1/2018 18:00,416,337,377,28.42496011428329,0,10.48841718977417,61.60684746859237,Friday,0,113
5/1/2018 19:00,551,482,252,22.711959513678664,0,11.430797236173426,64.04349709251892,Friday,0,128
5/1/2018 20:00,810,304,282,27.014131591568095,0,9.758910664298638,48.76061438772886,Friday,0,139
