clave,var1(t-24),var2(t-24),var3(t-24),var4(t-24),var5(t-24),var6(t-24),var7(t-24),var8(t-24),var9(t-24),obj
2/1/2018 01:00,771,639,440,24.98685661204493,0,11.596902843718908,58.606823322382766,workday,0,185
2/1/2018 02:00,634,578,365,22.446942795315262,0,10.673749380745548,40.019721148917206,workday,0,157
2/1/2018 03:00,941,456,455,25.59075415240277,0,8.253486646294924,65.39395457195265,workday,0,185
2/1/2018 04:00,564,618,454,29.092119425632102,0,10.846206103678343,49.26557271348876,workday,0,163
2/1/2018 05:00,691,637,391,22.063386501106656,0,8.095814195244984,47.604997754736225,workday,0,171
2/1/2018 06:00,537,586,343,22.063452172203277,0,9.376493321931317,58.98206716523433,workday,0,146
2/1/2018 07:00,1811,1307,821,29.316851262029566,0,7.92750269036355,50.28586646200012,workday,0,393
2/1/2018 08:00,1569,1187,901,26.069738916611634,0,8.778224415858265,31.458211711666078,workday,0,365
2/1/2018 09:00,1626,1231,912,21.12210245626019,0,10.180957694709031,42.187383705977425,workday,0,376
2/1/2018 10:00,1834,1224,729,25.17024017434386,0,9.085018791009357,25.592755925502296,workday,0,378
2/1/2018 11:00,764,541,406,21.14632922875015,0,8.233675179951042,37.034954320547634,workday,0,171
2/1/2018 12:00,491,488,387,21.137080985718974,0,12.27559494316416,17.91787422972164,workday,0,136
2/1/2018 13:00,852,763,446,23.96784908626414,0,9.760816565244282,85.0732340370326,workday,0,206
2/1/2018 14:00,680,485,352,15.346879021368808,0,8.944143907134151,49.60519700202598,workday,0,151
2/1/2018 15:00,753,580,333,16.10032866994787,0,7.835201778596048,57.995892508726456,workday,0,166
2/1/2018 16:00,1373,962,723,20.75084988303611,0,6.256010229713702,37.47135315077933,workday,0,305
2/1/2018 17:00,1351,911,650,18.948675518662306,0,9.555905972537758,57.88476219032678,workday,0,291
2/1/2018 18:00,1447,914,748,24.256989330381096,0,7.243562592960057,61.60684746859237,workday,0,310
2/1/2018 19:00,1443,881,786,19.367903697915157,0,11.424072918721906,64.04349709251892,workday,0,311
2/1/2018 20:00,809,500,528,17.350785194658833,0,10.058982389197057,48.76061438772886,workday,0,183
