clave,var1(t-12),var2(t-12),var3(t-12),var4(t-12),var5(t-12),var6(t-12),var7(t-12),var8(t-12),var9(t-12),obj
1/1/2018 13:00,852,763,446,24.98685661204493,0,9.760816565244282,32.37272814248733,workday,0,206
1/1/2018 14:00,680,485,352,22.446942795315262,0,8.944143907134151,22.55274835718928,workday,0,151
1/1/2018 15:00,753,580,333,25.59075415240277,0,7.835201778596048,45.5152678603918,workday,0,166
1/1/2018 16:00,1373,962,723,29.092119425632102,0,6.256010229713702,45.57016575991024,workday,0,305
1/1/2018 17:00,1351,911,650,22.063386501106656,0,9.555905972537758,45.95548138587228,workday,0,291
1/1/2018 18:00,1447,914,748,22.063452172203277,0,7.243562592960057,65.7497706787283,workday,0,310
1/1/2018 19:00,1443,881,786,29.316851262029566,0,11.424072918721906,70.64289174103757,workday,0,311
1/1/2018 20:00,809,500,528,26.069738916611634,0,10.058982389197057,59.8582153461068,workday,0,183
1/1/2018 21:00,798,592,401,21.12210245626019,0,13.116721558276272,58.808670448020244,workday,0,179
1/1/2018 22:00,972,720,418,25.17024017434386,0,10.446148546474264,48.801202801671764,workday,0,211
1/1/2018 23:00,808,644,366,21.14632922875015,0,8.5466844054807,52.64875178326701,workday,0,181
2/1/2018 00:00,829,501,532,21.137080985718974,0,6.239984795263101,56.4436167531935,workday,0,186
2/1/2018 01:00,930,720,365,23.96784908626414,0,11.613087727483514,52.10090722824951,workday,0,201
2/1/2018 02:00,909,598,421,15.346879021368808,0,7.40210347892922,58.88823452830819,workday,0,192
2/1/2018 03:00,998,477,357,16.10032866994787,0,9.183710954620476,50.68696976090674,workday,0,183
2/1/2018 04:00,735,430,260,20.75084988303611,0,13.348176493109827,42.571631918277845,workday,0,142
2/1/2018 05:00,779,626,384,18.948675518662306,0,11.221966698097454,53.92212612976799,workday,0,178
2/1/2018 06:00,701,669,320,24.256989330381096,0,10.779730909069881,46.45994826377973,workday,0,169
2/1/2018 07:00,1478,1052,959,19.367903697915157,0,11.888644886240218,71.78468305694074,workday,0,348
2/1/2018 08:00,1675,1304,935,17.350785194658833,0,11.814099637811056,43.58915562564151,workday,0,391
